"FTHG","ELO_H","ELO_A"
0,1069.86584696928,1046.47280795495
4,1108.94245792507,1129.02319698597
1,1066.46016946516,1042.24873117017
3,1142.59325773084,1060.784683186
1,1058.76680508983,1042.70871734186
2,1080.48262537613,1066.22851364368
0,906.239191390396,1036.29380627144
1,1183.22023983289,1012.75571646258
3,1218.76611377258,1037.56693630652
3,1207.04229215918,1049.33827535643
1,971.213758131034,1032.75380923723
1,1107.26479649724,1054.14265949598
3,1090.51462510937,1072.49016714208
3,1131.74755559061,1074.21582094084
3,1227.76710382588,1040.87480774951
1,1093.42492842253,1089.07507545352
1,1056.70387265615,1045.48897468679
0,1014.48460084001,1034.52284793169
2,1177.00817324302,1013.10991351635
2,1100.00088794422,1049.99923216764
1,973.14154385128,1033.37768116774
4,1144.47004008792,1058.01287187784
0,916.709318969298,1044.26199984229
2,1093.03281952802,1111.85142863698
2,1075.45361410294,1082.9265115155
2,1038.14329356639,1044.05491155126
0,1060.04870675678,1039.12643335454
0,890.560082609362,1044.27977132816
2,1097.50770631408,1053.00675418725
2,1171.52966125087,1044.5199152937
4,1201.53524631401,1048.59716269109
1,1030.67873605151,1073.96766235213
2,1080.65820465053,1076.59661579942
2,1195.14960380332,1060.49563935905
0,907.050455364137,1143.35118115134
3,1065.44143642071,1072.15324259932
5,1178.38887782558,1030.7544041231
1,1063.60597338199,1036.29835031293
3,1053.62658760645,1067.78676948956
1,977.760239663386,1026.40395693796
2,1029.84120917337,1027.41749819834
2,1239.57772988968,1009.2039641857
3,1243.16896969186,1042.08172198679
0,1106.69905465743,1010.33873071195
1,996.280606203668,1063.55177852092
1,1087.92622490471,1081.93359985141
3,1104.42641207382,1056.16194219491
2,1041.05280038167,1058.35462630593
1,1180.59212257141,1001.99839234764
2,1000.66654550601,1061.94026724474
1,1085.83096646527,1098.9556868587
1,1099.55918791751,1041.9205620259
1,1050.98508464152,1049.52248645835
0,913.193222999561,1113.39156460855
3,1180.95357371382,1038.91537208641
3,1233.03639604522,1076.70515985791
1,1058.9571426877,1041.46688875844
1,1041.85615264931,1060.63006004196
3,1059.54151102099,1030.85586026551
5,1176.6242369867,1037.87308851423
1,973.993025253265,1034.44891035918
4,1265.36275829806,1035.80970858444
2,1194.13873589642,1039.33281640663
1,1047.58179537535,1052.93324386051
2,1066.05904094115,1088.24320331161
0,999.921882991297,1050.11717667759
3,1092.03213220512,1049.54774645579
3,1101.76494109936,1049.28046205255
1,1007.19696245711,1057.11656506732
0,927.585828247847,1090.41834946604
2,1105.77673079512,1047.700700358
0,1111.71379851719,1033.79673203209
2,1078.88424589578,1072.32004607626
1,1033.54813613413,1076.68610361126
1,958.133194413832,1072.91084492495
1,1065.51709919401,1036.43259801396
3,1081.99051420338,1040.56618441555
2,1127.91513300154,1038.28983547404
1,1063.41711158603,1039.46778594957
1,1136.17652030333,1033.00171788594
2,1088.43340238234,1060.88989660058
2,1105.76976272249,1045.17496131013
1,1055.32129209837,1047.05337840158
1,1042.00208526744,1060.18622641445
2,1089.06357442274,1056.81255418858
3,1130.47442688769,1075.75577450018
3,1134.71850006776,1071.3055564248
2,1321.16038428024,1028.04325370451
1,969.284591870601,1042.29670150589
1,1061.3004904892,1030.78787471001
4,1361.69950234228,946.126754127714
1,1252.67802145853,971.287015907533
1,1009.46499470375,1045.92298380559
1,1207.76550080056,1025.92396779832
0,1077.92289029617,1010.02158458629
2,1257.1608325677,1041.52705784129
0,1111.28250195434,1026.90416144481
3,1254.88614334701,982.471098376419
3,1103.44209119969,1020.82927048043
1,1017.88951098392,1046.02169813642
0,1063.69650855027,1011.5549657518
1,1018.27833584735,1038.98630487747
2,1166.57877243087,1020.21781659444
4,1407.57052121282,1022.37799969971
3,1360.94163778827,958.754470472147
0,1044.31652094941,1020.70396494651
2,1152.00354691493,1024.02947364854
0,1139.55647190497,944.234321524494
2,1270.63927750852,965.589746680704
3,1045.63227852819,1187.80553268753
4,1229.51105096079,1031.31628900355
2,1099.480774734,1050.49369803523
3,1168.46550396331,1041.25024262125
1,1032.29816536341,1075.93085216746
0,967.98870240684,1049.07673611209
1,1043.50366612448,1056.79132240902
2,1112.57464078004,1038.6222602018
2,1056.51376990878,1028.66618632227
0,869.345633560781,1403.13857181936
0,991.110294933349,1108.66183613201
2,954.648883234292,1040.90838462045
2,1147.52829429251,1064.50672443528
1,1055.62585042234,1093.140243241
1,947.92742693196,1425.44865619177
6,1242.51768368575,1070.96942451895
2,1076.80028199306,1031.0512397624
2,943.907827554188,1192.70603178825
3,1187.92946879911,1033.32672299075
1,1006.40184480981,1097.13289049589
4,1235.96070549231,1038.54219631811
3,1171.44707906024,1029.07180841473
1,1043.72058471013,1059.75018415397
2,1074.99462347631,1028.17079790385
1,1150.77247078304,989.165702787099
2,1118.38763943074,1028.15061800353
2,1146.36324525642,1073.17080455985
2,1061.75856515262,1047.19025490164
1,1116.50632001133,1049.52919297909
0,976.658763846511,1131.36129110989
1,1047.48074025021,1051.87537791495
1,994.389486224057,1026.55341474664
2,1137.22898583271,1051.27800174167
3,1163.05335331294,1035.75453039389
1,982.961031905852,1217.89821044898
1,1165.11458664235,1063.54238993709
1,1122.37787705381,1257.60586204459
1,966.951188244459,1128.81627794242
3,1537.32859982209,1054.32250412422
0,906.552417688605,1160.59073712951
3,1210.48486923596,1035.52961433687
3,1321.91182496821,1015.35344098617
2,1152.87581308907,1059.29595925403
3,1181.16193524406,1012.62256374541
0,1048.24776284218,1051.0212012761
0,1052.62659513723,1020.43763073412
3,1132.00978265897,1062.73126976752
1,1121.66614925728,1062.0607134476
3,1061.55019789822,1067.93108929293
3,1194.26922918869,1058.5725408533
0,874.595043890429,1242.25483788052
0,937.962625034738,1040.36843921641
1,900.245613835601,1062.97515335363
2,1093.12903041867,1053.11089250074
2,1043.5849365425,1281.13549402143
5,1158.45209611845,1143.3585281441
1,1035.09713534768,1166.16921092556
3,1159.71430378402,1037.96589818808
2,1095.33841593426,1055.11140953066
3,1129.27003464216,1057.77748410164
1,1051.93206090518,1097.7614292894
2,1200.35887332917,995.785564761701
0,947.225875196178,1043.27111480397
0,986.335595614106,1065.99244783192
2,1083.4045023761,1071.29132309703
3,1216.77461954719,1032.23415269985
1,1069.22511246349,1086.7402382039
2,998.933736847526,1059.18886526207
1,1072.44276305219,1035.90235748428
0,973.05425919603,1136.73150666679
3,1029.39259300829,1068.98782641396
1,991.113062801218,1086.72553072665
2,1052.68639660671,1100.17261952562
3,1108.77994239033,1104.80718434126
1,1136.04106892488,1036.9068864865
1,1072.31135172476,1118.11502663374
1,967.505120682248,1133.28416584093
0,959.994718022648,1040.2643199213
0,969.381024134511,1086.1703054647
4,1240.56152394561,1044.39986258422
5,1279.3995471779,1041.18835004697
0,1101.18648715667,1083.275410592
1,1038.20550663911,1062.64253831764
3,974.357411308901,1085.7217283998
0,1063.226927091,1096.52503674789
0,1008.95189775828,1041.81511402086
2,1093.54442597205,1057.78280158772
1,984.678278445981,1070.14715573285
1,957.418359771848,1054.88330716001
1,1042.37095698153,1110.53101024147
1,979.039238749275,1049.97708207553
4,1186.76786276559,1054.78274249895
4,1201.54152659964,1098.17904755306
2,1066.36284446104,1035.10226459099
1,1108.36670420744,1037.31846248106
2,1039.1718119279,1131.02149055251
2,1054.81067472687,1091.22535155599
2,929.874153900962,1183.85478414907
1,1083.81494020955,1058.064803053
1,1036.81864883895,1063.63225154643
2,1003.84449369747,1084.65626112523
0,944.397091837321,1041.12277250092
1,982.290746988191,1173.57869134461
1,1111.49176232536,1015.00649238893
0,1040.50254634866,1063.0986420328
1,877.328221571837,1071.04246098521
0,999.860922328059,1100.24451033916
1,966.794719296131,1035.82539087536
1,1036.28902141071,1117.06680014416
2,1119.60328633257,1073.48548841593
1,1037.01727028151,1113.50093033062
1,995.113728333471,1053.38416971623
0,1092.63498207648,1128.09566043155
3,1051.64229051035,1032.45860049204
2,1206.48780386551,1072.75482425007
2,1180.84082433788,1056.722891261
0,923.304304072127,1100.32032679891
1,972.84931549787,1103.09822679273
0,973.83469822336,1137.51236883435
1,1059.87673514617,1045.473738267
1,1045.93747876036,1051.83569288978
5,1125.61016372474,1038.69623750662
0,939.258804630688,1064.12738708117
1,1040.76641944898,1058.18064451954
0,901.2677008308,1153.21935212878
1,1082.74688315369,1032.12794948791
0,970.575890114742,1137.47272899535
1,1072.955752043,1028.0655394951
3,1129.26260512302,1062.4783743201
1,958.661537465909,1055.33733618603
1,1001.01627381339,1119.49607570638
1,1184.15443902111,1088.24715077236
2,1281.61004228496,1098.07406483745
1,1043.99106342952,1055.36290572905
2,1172.61137143347,1030.34289116079
1,1026.47705851556,1083.39438460579
1,944.244806899492,1159.29190969048
0,968.983418700178,1078.55885684719
0,1057.50969010955,1050.41099177772
1,1096.75384391901,1036.29650664124
2,1031.09075722166,1149.07546327617
1,1071.96932732948,1069.47807031379
1,1042.86880173045,1111.40897557616
3,1066.73227444896,1034.55922564423
1,941.238393754934,1056.21454815147
1,1154.28629763508,1049.94402982832
1,1098.12233626764,1064.99456604517
3,1051.78026486091,1110.11463012602
2,1000.47971601065,1040.87256189484
1,1030.29563107001,1070.16153574445
3,1130.08569589242,1077.59253512131
1,912.54855711987,1076.15911013276
0,938.481785256167,1039.80986683868
3,915.09630081137,1083.78294711648
1,1061.54037405685,1045.33950004817
1,1073.29108728308,1072.7327766806
1,936.21289966187,1061.64954837454
3,1180.95870424264,1063.78471475051
0,913.189137482042,1246.1398255402
3,1110.92533948288,1104.66022655379
1,1015.54192771658,1082.84935238069
5,1262.28514833424,1083.33971668005
0,878.694435594159,1132.50082810622
3,1138.0508839547,1065.39993810119
1,1101.5266603133,1057.37942242152
2,1044.25114163216,1050.98712518506
2,1172.66132962392,1056.66505403444
1,1067.06195714801,1080.27888623069
3,1208.32391761408,1073.77248369763
1,971.847240959114,1121.70011456768
2,980.992521515477,1044.80226639028
1,1053.67765467555,1045.66833764512
3,1164.36929946661,1043.80585107562
0,1056.09588702752,1074.84071242681
2,1159.46334900178,1054.70859297598
0,977.768234202762,1128.21905024888
0,804.472104866907,1274.21459717298
1,999.059677654466,1094.90755356553
3,1056.79303298775,1074.43303577349
7,1344.18292037998,1053.8170370234
3,1065.73058019829,1025.60537710166
2,973.605509686213,1108.30942704955
1,1107.43157178234,1035.82029657843
0,986.063071639257,1066.18320998325
1,1101.27327600623,1043.38686585063
1,1028.03190237392,1086.07110030123
3,1193.98173422566,1114.7894493895
2,1082.25475278557,1060.52843619819
0,923.53134703341,1068.33215770208
3,1170.84092178266,1072.9188802082
1,1082.18039282418,1056.6085327213
2,1036.95861318566,1083.17767840954
2,1093.58825705155,1056.60156910872
2,1066.20198824347,1062.95570322464
1,1076.23894998306,1079.03077525698
2,1230.63216671893,1034.37452180263
5,1139.6567442473,1056.2554291371
0,947.412576178499,1138.02370659388
1,1209.75640579165,1053.56897688927
3,1006.23117928944,1080.10226739613
3,1018.33983282984,1037.37345818753
2,1206.74007597626,1032.31798157439
0,1001.50167586457,1048.06930086965
4,1128.93411740265,1069.81955795139
0,917.884217769228,1122.96838370809
5,1290.83752003189,1064.84208527858
1,1044.38100865936,1107.74344461834
2,1050.17954572785,1057.35046343225
1,1001.48561075561,1111.8944089774
1,1090.21270960849,1058.5119055058
2,989.720621028444,1030.2419385458
1,1034.09309121175,1070.03964988399
1,974.293457446229,1089.0170238713
1,969.644576427521,1087.06929660477
0,1035.94983852513,1046.07525262568
5,1141.30308739344,1083.27425318633
1,1039.86685007486,1059.1303795695
1,1125.87357945357,1092.09962769947
1,1001.20985576879,1055.06064236259
2,1069.89195929592,1093.37920091092
1,979.374802132994,1045.21434183183
1,986.646731039122,1079.58661157335
1,992.624433156011,1052.7711577379
0,1010.0371564662,1085.954782538
2,943.483688584751,1054.99960057578
1,1048.28390641426,1051.34721182398
1,1005.79429849811,1068.5090998935
2,1094.75351911729,1053.20921222479
3,1094.04645907073,1039.76941736731
0,1117.94831737923,1056.67939401135
1,1010.53998900703,1111.42240719562
1,949.123510732242,1080.24094354641
0,1058.72685765167,1124.71817272152
2,1009.07600437875,1111.90322583141
0,971.893930612949,1088.00758827902
2,1107.88974302334,1047.16976236194
3,1171.89345873959,1073.41256269676
1,1063.99139309586,1042.25174861242
3,1050.94993218702,1047.48089478718
2,1039.32072648481,1140.44174451139
0,894.48894771176,1080.53254508696
1,1152.45041346707,1039.4963574502
2,1097.23531366825,1052.33162030499
1,1029.87001348446,1082.56316078992
3,1154.6737400203,1046.82498797427
0,1076.17329291042,1042.53248553638
1,1153.49634968108,1038.11019705801
1,960.932562709242,1031.70636807336
2,1230.30445924297,1030.98746262826
2,1019.7511341183,1062.44306508819
2,1069.51870062951,1079.77126893227
3,1343.72567023705,1081.32784893926
2,1042.7242537155,1160.3765497053
2,1045.84359616982,1082.37241231152
2,1181.01879562553,1021.76495653237
2,1020.93679265606,1055.64298883788
3,1143.27029504829,1054.01683101601
0,959.361502797961,1178.97659511699
0,1052.31742106859,1037.3920237114
0,1112.65636850691,996.475149453194
2,1091.95434079692,1054.06023732842
1,1055.09501519863,1046.76766415529
2,1150.72234973906,1051.26801435506
2,1107.50933579796,1043.88923681456
0,931.924543611975,1066.57903454003
3,1048.00793131326,1088.18626433107
1,968.852995455152,1064.58614859754
2,971.579573140813,1040.27588142171
1,1053.70339394361,1045.95323066743
4,1138.00370124811,1047.87565484175
1,1018.00700507238,1079.24690594139
2,992.3034648844,1060.12361855015
1,1129.69668820219,1057.01533214031
2,1175.26611732839,1050.85578822644
4,1093.95584329146,1034.17405177913
3,1074.10630969653,1090.5270861397
1,966.423068030702,1212.11874969595
0,997.274991649561,1156.60922713589
1,1209.99667611698,1054.0230743005
0,916.393549800984,1053.65140124184
3,1074.68351363562,1065.39912902309
1,980.969737786477,1068.47085488653
4,1087.94225633289,1035.16211913221
1,1182.05212526824,1037.76013261605
0,907.303907677023,1060.0245746037
0,940.570193776671,1070.3695427936
2,986.35325113664,1152.68254377043
1,1022.75148285763,1086.66176397657
2,1078.35898089711,1065.85322594195
3,1074.96778975288,1038.16870007004
1,985.555817176232,1097.17912962852
0,1001.46778549528,1048.81908189433
4,1505.50663649975,1097.26644469185
0,955.668410222576,1214.21329429581
1,1109.80341191962,1036.1230245538
4,1142.87044611157,1043.8729202605
0,1086.2639148233,1056.14058880973
1,1025.9661044606,1088.16504094866
2,1188.32244106139,1030.88660380046
4,1500.0068389977,992.604600559763
0,938.907781321459,1055.12364924867
4,1136.42357892264,1135.11592430813
6,1302.89906690363,1048.58559244427
2,976.898494474766,1059.10046458078
1,960.892567703793,1047.76751167959
0,1013.91634487291,1039.58466412961
1,1043.74981221602,1057.39119434438
1,1145.88131889334,1032.17371122633
0,1045.67122437852,1069.38937860669
3,1442.92076905771,1012.86164711978
1,1068.77664855711,1024.02128479342
2,1187.55766399233,975.050252017457
2,1133.09493954904,1023.58449340973
2,1042.16823950329,1021.90093150823
0,1048.40969024367,1040.10997583992
1,1020.56557489134,1036.44622958414
0,975.404369315171,1049.09100502132
0,1033.67658018635,1005.74877221261
4,1220.97223915221,1029.8876617553
2,1161.379398213,1016.51002663493
3,1170.65984568443,1029.3056095012
3,1362.89680512793,1038.02195773504
2,1065.9921884253,1034.4908393512
2,1210.32079125372,986.753117986877
0,1012.02058487109,1033.92747914753
1,1016.51335282501,1036.29773831828
2,1052.05623446803,1024.84653424524
2,1229.48291747005,1002.77219921961
3,1274.43182443524,974.05947598795
1,1093.78117689991,1067.3144267972
3,1172.116458058,1039.32805991776
1,1149.67863960601,1036.72753063153
2,1235.27117081249,1079.62126850796
2,1284.11480543866,949.226662620365
2,1058.76318828244,1042.76217883954
1,1055.61804382702,1042.29971648659
1,1087.71927545741,1044.88855082635
4,1234.23150372748,1040.17662174851
3,1057.51989080774,1065.25239871466
2,1129.35305574958,1075.99919001491
3,1257.65167531897,1038.42442282521
1,1117.85201285713,1102.44105483427
2,1030.57573703011,1207.88053879682
0,927.149761989276,1072.9755792239
0,1042.95815060401,1106.34015758259
2,1059.93095618857,1160.6131231571
2,1024.06044230766,1043.23010742275
1,982.703933897706,1044.47627596599
1,934.470243634275,1123.39112207043
4,1258.37616899144,1072.73792540715
1,983.495004277826,1112.31782457658
2,1093.34910166579,1055.61310350749
2,1203.09884454012,1112.70393461985
1,1097.72994985559,1064.74315467125
4,1190.65896124779,1057.33933202928
1,985.015834452125,1166.15777015044
1,1064.37180615305,1033.84238159787
1,964.049277047649,1037.04564685908
1,1065.23615207236,1027.87630888724
1,947.330247352601,1045.18488468342
3,1182.96007793955,1105.10751439872
0,967.044730143337,1029.15673470348
2,1097.81864191616,1052.99513863091
2,1161.07963281528,1119.4490124626
2,1177.86136023926,1050.23400138474
2,1105.9416864644,1043.36353528208
1,1021.88063980335,1146.42063741471
2,1126.37836026784,1078.49619683884
2,1036.66804347272,1083.01747144635
1,1000.83704336534,1068.01070624616
0,1019.72590752485,1032.06157895427
1,966.106389809999,1144.00330947366
0,986.927067027254,1058.35999969561
0,913.729596445629,1079.40909746433
1,1022.47925026872,1079.35366094987
1,1021.94781798197,1097.42583003442
2,982.561083823,1082.91320156929
3,1264.76485344548,1073.62377730704
2,1126.21056414108,1106.78776566976
2,1106.38033249436,1046.10486528922
0,927.285798254167,1091.46041826481
1,1020.36554240319,1096.72357065757
1,1012.75698023669,1034.01976859943
1,1089.02297869298,1055.37411069647
1,1000.137408255,1073.07169212119
2,1071.20204397203,1065.95429395502
0,1004.5221452915,1045.43600516782
5,1219.23338420234,1121.95060004477
3,1083.70043528022,1065.029780697
5,1173.64791034518,1030.22392346279
1,1074.23927008447,1077.7165909754
1,976.345930032948,1143.70777346727
1,1141.54623182186,1000.02799738027
2,998.116395799596,1177.1056615179
2,1079.07274886203,1065.34931814249
1,1236.05121884811,1030.20978233364
1,1044.08555688743,1054.03534828755
0,940.734684426854,1091.66971980709
1,1072.65081487758,1035.23043785821
3,1150.09103918154,1049.95815495567
1,1010.73195794689,1039.41696140056
2,1245.01710680731,1024.97237698226
3,1180.86571602996,1059.21650603108
0,934.474545347777,1044.83140363163
2,1019.55495344115,1108.30198172901
0,896.490070412995,1081.15027345654
3,1151.52768550271,1048.52322123946
1,985.838934221634,1086.70136295604
0,927.54792745602,1068.67021206915
0,882.55382556231,1062.28864733132
1,1036.22286978574,1061.17288972467
1,931.442668859602,1054.22773210283
1,1049.96543891013,1050.04242712685
2,1119.3080190479,1034.33423327141
3,1109.50705566819,1089.74547680736
2,1056.07693189665,1083.44759201684
0,996.617040249496,1104.72216250149
0,1064.71732914675,1054.69415752031
0,1134.57748347858,1028.54099380296
1,968.191967114498,1071.77494439037
1,1024.30978832516,1060.56325506733
1,1058.04005009915,1036.88198858221
3,1210.17620169683,1102.11985879232
0,1010.19537736355,1043.77992957358
3,1137.28755369328,1063.67928433458
2,1098.05419893291,1051.80721944978
3,1099.10287461576,1058.2794096585
2,1003.50913474633,1078.73432911072
0,959.183865864723,1052.38355726852
1,944.740152950132,1121.49657211407
1,1112.23229035324,1068.94928100126
3,1345.91540152435,1073.90696000288
2,1123.1499495833,1071.95060498424
2,1028.38755010054,1108.6389137814
2,1165.14180834976,1110.65134281115
2,1207.62855693353,1065.8052738334
2,1084.30519719549,1065.1290413871
3,1076.96890086683,1078.67023198764
1,1238.58950158259,1038.40158673856
3,1144.04764940592,1052.76966426321
1,1123.41117265532,1061.74532133147
2,1127.02044507117,1027.34701540561
2,1069.86689169527,1105.22108912916
1,1058.02707550991,1043.3253821865
1,957.039632404308,1075.25122946118
0,951.094941461456,1036.60248347016
2,1224.23128715242,1034.4991753913
4,1107.941609949,1078.06238661123
1,931.707870082145,1045.01295012878
1,973.226394113473,1079.07327633186
0,984.250497253927,1067.62465651931
0,932.221888676548,1048.05962710292
2,1094.27996585686,1055.02567568208
1,1062.28727858958,1088.12685124717
0,939.057451555316,1143.21058261924
8,1320.78628217168,1041.99647773614
1,921.936479159708,1191.97821449713
0,1124.63372328758,1011.31651027134
2,1129.85795024959,1033.06269876596
1,1056.50656541661,1043.28351006155
4,1450.22753975768,1041.21247295466
0,979.266868909528,1074.03805549124
1,1080.66885739314,1055.39845252478
0,919.380250391881,1114.11664684167
3,1160.71013619034,1040.89504147352
1,1004.97899871513,1066.45164679654
7,1515.6609158017,1065.59286414617
0,1102.15535321183,1004.04752104006
1,1079.79819367091,1068.24590738735
2,942.935423076778,1078.12938998422
3,1232.96834406254,1085.89963014713
1,997.881802716848,1073.6011186584
3,1320.72526477421,1064.18952992277
1,1046.96996333643,1103.87772855546
1,1061.79695404529,1090.01746003903
0,1028.61637084729,1100.46072856032
3,1080.51847188004,1029.83073714206
1,1003.11437463804,1136.07091874603
2,1184.33302797464,1051.65398895626
3,1164.25565143063,1042.66100983748
1,1120.86450061444,1048.68391959542
2,1082.71442824866,1066.82138738368
0,1019.55354675729,1161.69965325001
0,1024.20134054579,1040.6389592011
3,1071.09643601832,1052.991059699
1,1060.83765266836,1085.82406097912
0,982.507203993473,1078.08606744272
0,913.073673755639,1056.30931557506
1,1044.57311030645,1055.07451515674
0,902.116674847108,1087.89748315309
0,902.774112014629,1222.21991083767
3,1168.5935949684,1073.45851000458
0,1112.02476923379,1077.46473168763
3,1108.28732181174,1044.40179058227
0,1022.42032017647,1083.21080158756
2,1036.03568124021,1077.45366188467
2,1202.61034905523,1062.64137105225
5,1167.51061091284,1055.20252330963
2,976.005233652583,1045.8383523602
1,1119.5909329452,1028.09894596995
3,1142.18377390469,1056.21740093991
2,1199.91558638927,1029.24919454468
1,1042.98062728756,1055.23211553326
2,1167.55029315569,1060.80660956118
2,1057.50249904439,1071.77705924886
1,970.973642291587,1115.23257139738
0,901.64853846355,1121.70557348186
5,1266.12675740571,1039.61718378273
1,1085.78175965387,1045.71903754836
0,939.539055528204,1126.08439764915
2,1179.82156917803,1040.10154986089
0,935.20926785783,1063.85929552242
2,1112.52239767781,1091.69915426998
2,1088.97255240705,1057.21024659025
3,1157.61272440323,1041.85563103321
2,1057.70452753045,1067.17295328991
1,1008.72745307989,1105.81480081492
2,1088.33046313342,1118.60139698883
1,965.502395450336,1042.44037343708
3,1335.4493707111,1049.61964807954
0,937.083845812673,1135.33464579607
3,1127.43335713105,1133.18755853111
0,938.028253688431,1082.79441664776
2,1064.95733638058,1091.46295833659
1,989.552832348634,1071.43574655286
2,1096.29066643833,1104.59657238601
2,1151.38926865735,1076.38477259379
0,973.773607748241,1077.14507702948
4,1207.82175760697,1046.73865428281
0,930.142891091346,1082.68878453472
3,1127.69308158474,1086.95915806232
2,1106.75062401913,1043.79018553925
0,985.820098066358,1066.01018413079
4,1194.75898736216,1052.78336561331
2,1089.3736514809,1055.36330061376
2,1106.22272687538,1041.14059468379
2,956.296327241629,1063.49122900061
0,1076.86215235821,1043.71634496697
5,1184.71138412276,1050.45559873581
2,1075.31171047738,1061.369350909
1,994.684164595163,1053.51147548257
2,1081.68646258945,1073.84228788278
0,977.346957012381,1161.21185807573
0,1111.0458181875,1023.99558606929
2,1099.94278742713,1050.04388801357
2,988.245050821813,1072.77941025634
4,1233.14982567176,1062.54926840306
2,1157.51185172068,1083.51400771571
1,962.66058586056,1054.12140067439
3,1156.2509733828,1046.00058074545
4,1090.17828147024,1041.41383640146
1,1139.07737680618,1025.9044027778
0,1014.63925309263,1037.17918940446
2,1160.16201699786,1035.39853422835
1,945.903935730625,1081.29989250345
0,1098.38821208837,1065.10542757615
2,1081.38472569009,1064.04870994148
0,979.049030056264,1091.14251446027
0,910.543842102024,1092.60698516393
3,1137.5255657307,1068.98537137105
1,1082.0357414924,1062.18125261622
2,1105.08834825348,1045.91932345772
3,1170.06841075217,1082.58752955507
2,1105.25121135433,1044.16004856285
3,1201.93187180945,1031.35606893455
2,1014.6372242874,1080.8778990935
1,923.743185037875,1045.9308290511
3,1109.10306249556,1103.29837064783
0,946.006546127159,1064.11099336483
0,1027.50209734976,1073.48483036616
2,1020.09020513814,1032.84930801502
1,1059.58714488004,1039.91124576078
0,994.170368795571,1053.00857659255
2,1053.88777511675,1112.82647164457
4,1203.09225913658,1048.62867953884
1,989.143294230774,1034.05837029479
4,1102.08717467446,1040.95375300929
2,1058.89320498584,1103.31189180341
0,964.247660502915,1116.73960631801
1,1047.79357857362,1102.60451523303
3,1139.54070597739,1062.38888927565
1,972.504499179562,1102.98882856917
1,1054.27940905987,1093.76210642198
3,1233.76232389392,1042.80574939059
2,1151.14575316058,1030.76531123961
0,1026.40778773638,1062.74798131252
1,1172.57449867812,1028.52613263992
1,1095.18462818327,1056.55535060096
2,1112.53620516163,1044.90926402414
0,930.631910183872,1039.20483606312
1,967.380102735787,1102.46477202816
1,1037.5643397819,1067.50630730273
2,1156.42601668118,1058.90869830027
1,1102.7842559752,1076.6406549389
3,1156.74817579894,1047.07719451823
1,1028.68797817349,1076.55878253764
2,996.47220296076,1051.66795012036
0,897.140553211407,1180.67060027202
1,1062.20391666499,1038.83931948385
0,1111.65422922587,1029.51268690849
0,1003.40536818336,1093.73700538232
0,891.392913714506,1063.48853138186
0,1074.88743640915,1069.73396033745
1,942.7542683715,1040.4162176068
2,1096.16301687163,1106.70793313495
0,966.786233706616,1091.94018343885
2,1109.38142473183,1039.96820375426
0,1058.03975816959,1029.56387570518
1,996.693119835808,1068.17958402963
0,898.377624435421,1090.96380785714
1,1048.50071850417,1051.23522569513
2,1007.22283006056,1080.6156094376
2,1132.52341939137,1072.54799492145
3,1121.85101189779,1074.70970050743
3,1002.95921915785,1055.94089924497
1,961.808782596523,1050.32034957212
2,1126.27134001257,1038.64504073342
0,1217.62096646193,1029.17410370448
0,1118.02257340189,1033.41721684185
1,997.307753998028,1053.53943127923
2,1079.19219190848,1137.37513409108
1,976.291102909905,1119.8870630044
2,1018.65325824112,1034.85194559424
0,915.143182947224,1111.36208337651
6,1276.4633629907,1078.70838458347
2,1341.25828976933,1002.02396314707
1,1106.19830279504,1030.08417456599
0,974.547596009195,1102.47080184159
0,936.059936083816,1090.39779014161
1,927.083889338825,1062.36718228109
2,1279.80961930547,1035.19836429295
0,918.58202162042,1072.61740667639
0,924.430888631492,1057.67880901555
0,945.223289488302,1072.95348594001
1,1059.74635276889,1039.86887445752
1,955.901446870563,1038.92541097687
2,1191.10926368105,1035.368264052
2,1154.63795954997,1070.71980359142
1,1104.74033952892,1009.70894139883
2,1056.39542533163,1023.88700047156
1,1182.06726389304,1004.28365773564
2,1156.5277035475,1028.99185842879
4,1170.80764112862,1040.0639720402
1,1127.63600372538,973.464229740821
1,1102.32915579546,1027.545276217
1,1082.1985972068,1018.15682852848
4,1258.67178377363,1025.67957204312
0,1049.33126825562,1011.14836795972
2,1134.44677602604,1033.58869763865
1,995.363998088524,1024.94482875783
2,1370.02957185003,1047.5713816458
0,1009.06958133006,1034.63758398338
1,1080.8551463276,1019.71073363404
0,1186.59462743521,1005.08015241651
1,1000.27973662783,1024.45546899904
5,1434.82907019144,980.230847867458
4,1322.83946512868,999.805416643342
2,1211.73220184519,957.307861192828
3,1151.51328824044,1098.49397128331
1,1064.76488728475,1078.65291425353
1,1020.79420488374,1029.13854464365
1,1132.61761152975,1041.99404640614
2,1061.80179313308,1023.64852816256
1,781.25731648406,1369.31380577727
1,1064.82888941702,1040.8566732843
0,1022.20507485987,1028.70428736094
1,1024.01031307418,1195.039080279
3,1232.01114823426,1050.01898341974
1,992.258328505876,1151.82726479357
1,985.183177203611,1087.71019749631
0,928.115845970303,1064.30958818973
3,1173.07354399157,1038.94712423276
3,1100.68990499978,1082.46264318984
1,893.398734544738,1410.39080905004
1,1074.68428407373,1121.51219355768
2,1040.86695178924,1033.86746755428
0,1131.93531865683,1096.12739679502
1,899.805901710705,1209.452953232
4,1210.5897355631,1044.96395612401
4,1211.82325522635,1044.33428691995
