"FTR","ELO_H","ELO_A"
3,1028.56361896932,1134.2577441955
3,1029.37698415253,1137.53484935148
1,930.633941267627,1085.68672569612
1,1005.08044617849,1082.79579862279
3,906.249560890412,1113.11279178327
3,999.514018388933,1145.35154837046
3,959.700972100797,1117.52291433161
1,995.334742720792,1114.32910548763
3,1211.45473619856,1032.22907672745
0,1052.79017684457,1088.82888757967
1,1041.7292657988,1057.32846820113
3,1229.68270642302,1073.5551778373
3,1115.09683928101,1091.77523524768
1,1080.61588563157,1118.32314701437
1,962.739128038425,1064.57873309182
1,1070.9617319515,1024.48529119345
3,1123.16111559365,1023.75077836554
3,1126.93710592951,1068.32383903094
0,982.799865749415,1072.56102709129
3,1183.26587773766,1058.59087101864
0,1324.46157084813,966.35402849896
3,962.184907565702,1126.30358560792
1,1188.64631118836,1029.20835460638
0,1137.96606346578,1034.13725976113
3,1231.32781025063,1026.2808626689
1,1068.59066379097,1033.54812875788
3,1274.90652081389,1002.19730667216
3,1108.40653792272,1049.92926893436
3,1045.51222830869,1123.04781236102
1,1080.32098925377,1021.71127838763
3,1051.48809571836,1097.62566879141
3,1271.39346085806,1022.8236637396
3,1190.77160696304,1058.22996189607
3,1115.32891332151,1032.2422790095
1,1075.48108082964,1021.27736180197
1,1187.00559612005,1002.08955312124
1,1071.55945235057,1024.44650837154
3,1139.25871344829,1059.56944074471
3,946.243383162249,1151.45482464348
3,975.330749487148,1100.57647652868
3,1228.20682174984,1068.13770187354
3,1155.16330306517,1089.08753484844
0,1013.59113318665,1139.49250438327
1,1016.87170794693,1119.16117558603
0,1091.31097715353,1163.87814292105
0,971.791662253425,1245.83988250734
0,1046.31621807696,1085.97853200444
3,1022.90771689027,1123.32687338444
1,990.39124358553,1093.18792604295
0,909.328278676043,1222.25400627949
1,997.90364266594,1125.99680033933
0,723.084845230411,1553.27886795983
1,1084.63536775249,1116.17467238301
1,938.375835671514,1225.5731208945
0,963.414864269545,1095.04126328627
1,942.277876963215,1066.93881696729
1,976.75325652573,1101.4504269326
3,1017.30182915547,1058.14035965034
3,1121.24204933767,1119.35131970859
3,1248.42199472338,1120.58681654551
3,1029.2302494644,1103.78502334943
0,927.400823119405,1109.72842496455
1,985.516145595553,1097.83652085454
3,1015.9296754462,1166.45121619194
1,1006.04821074258,1092.5742888294
0,943.057369058188,1119.16149483369
3,1161.25852570214,1039.37633983124
1,891.526938297318,1082.14723441345
1,760.042778609327,1177.98138943167
1,918.571968911949,1081.42803108805
3,1066.59561956996,1091.30773514851
0,984.022068057878,1128.23302486641
3,1144.00145021099,1057.65668075615
3,1033.0719414317,1105.02539342385
1,875.574981818638,1180.00714561784
3,960.381285710299,1129.80572571982
3,1100.46871707668,1080.10001293829
1,1006.25267110107,1081.31212026546
0,1157.84959230239,1142.15040769761
1,948.974912315544,1048.74747287299
3,1045.76687537292,1066.4635965284
0,1071.53001663175,1164.28400165271
1,1047.89022944184,1051.33092016522
3,874.31931956591,1175.68068043409
0,1062.5528628557,1137.4471371443
3,1004.12394640458,1074.40573539439
0,1026.00874849517,1076.87800105409
3,1083.15188708881,1139.27778013888
0,1116.02059662507,1027.43980059292
3,1141.89625895637,1110.14494231121
3,1129.19043531042,1094.69254326588
1,980.375242481674,1099.43081380486
1,997.564537473076,1125.42366900565
1,961.20057303533,1121.9449075047
3,1049.79333651524,1129.66697698497
0,1101.16375840218,1041.31732868811
3,1267.42176087279,1073.77797701526
0,1074.39781610953,1115.54652428872
0,1008.48073936924,1144.90387962395
1,1044.00012215405,1055.53724586397
1,1017.24897465908,1079.89792982765
1,906.904631828145,1093.09536817185
0,975.814369284172,1078.59759981177
3,1044.29267510617,1177.80135617226
3,1214.67679337639,1054.956968919
3,1070.1852050791,1084.0739445176
0,985.487957982651,1065.53003142217
3,1149.12847579761,1056.49536489267
0,1025.05238812595,1131.87804482541
3,1037.4129908118,1099.52281964203
1,1018.16031855908,1103.38029940735
1,1140.78594800878,1052.88132886268
3,908.277746677521,1133.36487512783
3,1290.56706376721,1139.45405818776
3,1086.1931191323,1097.2219622855
1,1018.84354512726,1077.97897767647
3,991.453858381251,1058.54614161875
0,944.040866975088,1111.03787110168
3,1059.57558443539,1099.62244481244
0,1144.94285255658,1079.52408644989
3,1027.65774815572,1083.73331823571
3,1075.33291630723,1085.86044386867
3,1086.54304612271,1125.60805099553
3,1114.09075826636,1084.78434748362
0,1151.68535576695,1117.1648032926
3,1247.02331602725,1098.15685883091
1,1043.02336273658,1056.79673047873
3,978.62364980711,1080.25565873153
3,1069.83274642558,1106.23460662022
3,1186.01584833468,1050.08593794263
1,1161.39851989545,1130.93777465722
3,1205.0746925414,1094.00749146307
3,1069.0955778173,1119.88828960352
3,1171.01887699208,1076.06442328987
3,878.452305355845,1122.16295349192
1,1156.85466205392,1059.88454457298
3,990.455718756104,1056.35114157607
3,996.824880911944,1055.91259734886
3,951.834787033998,1107.91989148722
3,1083.15127395162,1066.84872604838
0,1088.63663256658,1059.86741230985
3,967.819103547927,1098.94213544882
0,1056.12675628721,1088.08509099395
1,936.427861977615,1070.37002075364
0,969.049386429775,1089.56350549394
3,992.447893477908,1113.70177758125
3,1114.80435167092,1083.34728195774
3,1007.52236794511,1061.33660903099
0,967.889041091122,1083.58889231193
3,1064.50556913012,1102.54710688413
1,1139.8762661417,1055.06568736808
3,967.721079181433,1119.32971060532
0,1013.62101126101,1087.34431879522
3,968.030392598732,1115.61471729316
0,1148.64604494811,1046.3572437847
3,1036.05964898542,1098.92168806307
3,1096.50226223147,1052.43846573537
0,982.993259876782,1066.57407328146
3,937.367869388776,1081.6184225214
3,994.360112419638,1071.24825003432
3,1014.64092610826,1084.0648634904
0,1022.22150585009,1114.27537990793
0,1050.33463253698,1043.45938479441
3,1114.48427527454,1081.09069001274
0,1192.79961588516,988.428163525627
1,983.57240604317,1130.17701836529
3,1159.9772494803,1078.94490307058
0,1168.0442692489,1084.00739832734
1,1097.80984703629,1103.42354339245
3,1200.38363626168,1049.5028970581
3,1254.38520381808,1064.67763886746
3,946.296807549187,1123.34400658312
3,891.714133151871,1112.63922095003
3,1076.21335965127,1070.7874833567
0,1094.18842974102,1053.96465092614
0,1078.58586416109,1032.63455603187
3,817.724617092878,1203.83567879784
0,1136.73480712303,1102.80482581482
3,1077.00339004126,1070.59243222883
3,1090.74894625027,1056.93143519738
1,925.526545295897,1083.37724617423
1,1091.76471928086,1112.14261801578
3,1104.68510247743,1093.52393263932
0,1019.87406924018,1076.48134504301
1,1202.79460044383,1092.34328888765
0,1117.70495970549,1023.60502184516
3,1018.00681607518,1101.14920157491
3,1043.65782761014,1042.12503421448
3,988.101636670469,1072.71295762935
3,1117.19681475917,1106.02870684981
0,1061.01317856912,1081.25289641795
0,1120.09645328795,1046.55522258552
0,1022.48616275584,1167.9767622575
3,1093.04835589716,1075.97487554872
1,935.044600479689,1079.96860905276
3,986.337477492385,1202.63218476598
3,1117.58922592348,1075.72993247028
1,1010.36228234209,1082.58811513914
1,1153.66443180317,1039.67651607455
0,974.568503238458,1079.40129930403
0,1330.57694589547,993.3538410776
1,1131.2569090865,1073.70092833303
0,1144.09853679958,1044.86641068366
1,1033.59309275916,1068.02561296237
3,1001.32408432076,1098.67591567924
3,1082.56336770099,1062.33694602035
3,924.970491911903,1106.47896803001
3,1079.97876196364,1080.35524966204
0,1081.63557936018,1077.32853983075
0,997.362763636067,1102.94599293672
3,961.420086997835,1102.69156198383
1,1026.92552478949,1068.11968876441
1,1043.45234767424,1057.4492663898
1,937.691305708147,1085.0521090044
3,1059.91738297753,1105.53390170011
1,882.421857450796,1093.82077180152
1,1031.58789982412,1070.22876738476
0,1094.81727769793,1092.97085145303
3,1119.48383980866,1069.98008130195
0,1227.16633547027,939.152741438629
3,1456.6912650636,1016.99737575537
3,1022.49397731019,1130.07976381562
0,1147.364904452,1043.1291659247
3,920.9380897841,1094.91275956531
3,1098.0524183616,1052.3331945977
3,933.114132153266,1113.3385802809
0,1068.16482455624,1066.7166884078
3,1014.62311863019,1114.82261723325
3,920.740516807539,1132.18046581075
3,1012.23453885456,1072.91008306721
3,973.174346908196,1102.2598762894
1,949.586968435364,1058.20739404578
3,894.875788836882,1172.42441229351
0,1129.16601114409,1031.66021710951
1,1128.38265971709,1068.21989126485
1,1040.388306065,1060.81533075679
3,993.016391251152,1153.03739257985
0,970.41557297824,1134.59686340106
3,1086.30455445886,1089.16077453946
3,982.516610109435,1079.96984753361
3,957.604891751154,1118.98161217342
1,1051.11781942602,1048.31163680152
1,997.640838762829,1114.51954028313
3,1067.03151860113,1081.34627808012
3,1076.7700918945,1087.56939317112
3,1118.2411646067,1092.51526896227
3,1154.26241590793,1044.30390314054
3,1115.41687919757,1076.78833169765
1,1019.61694772261,1073.04511964303
3,1039.57695555625,1068.04883205777
3,1191.08788022365,1044.44021108655
0,1291.20601576598,1034.33866165659
0,988.356461235904,1111.10358663622
0,978.965531048922,1129.80735680142
3,1210.85792694608,1055.44210262015
0,1063.09394608807,1085.32890279647
1,858.746260577135,1107.32644864023
3,1161.29653447629,1086.21054826129
3,1061.03039710366,1075.79584135524
3,1066.7848246843,1103.06319891146
3,1088.94788326486,1058.40367829117
3,960.916636686758,1168.05506667744
3,976.205491228263,1087.42189981439
3,1058.86463705286,1114.9491794942
0,1076.85413131649,1070.72946877693
1,933.449435561117,1096.59570832157
3,1098.55429864835,1102.10540705005
0,1226.65015017224,1005.31663850494
1,999.835188175716,1088.29181863386
0,1113.18698332731,1076.09697375342
3,1067.33915913529,1072.95605750485
0,1036.67622605501,1058.1681195551
0,1097.82040347406,1068.21681875911
3,1065.30585068351,1106.45551253197
3,1029.47407204341,1085.30815985602
3,1125.0108979738,1070.04974109014
1,918.626258417915,1063.72000880365
1,907.724217318841,1096.65042907987
3,972.23959357876,1096.83938469664
1,1126.8021463742,1079.11880857128
1,917.94491003829,1106.59488466647
3,993.981369293594,1067.04208424747
3,1008.95052909318,1106.15222548159
1,1037.9370108741,1059.73479195718
3,1024.89425145205,1088.35410565938
3,933.158769879655,1171.1268919103
3,1028.82857302886,1101.84949896899
3,1245.87614690869,1034.90483650758
1,1143.46098434093,1066.63412372
3,1123.24205081192,1078.01333930344
0,1085.70221301621,1101.87211578346
0,1112.68441169019,1079.1879944636
3,1099.26944390048,1089.83442034158
1,946.2274620733,1066.37866552167
0,1086.16015942737,1056.43529753298
3,1047.54958967518,1103.65824767656
0,981.783717681631,1068.44234695297
3,933.879364440951,1143.03457386302
3,1276.40287407713,1037.26923047472
0,1049.62613651349,1082.19925359767
3,1070.30831119458,1091.7677507414
1,1154.97643516402,1039.35970075503
3,1143.89392248145,1054.98475754301
0,1070.27007741549,1079.72992258451
3,1145.61906635312,1055.20203457252
1,1115.01922874866,1074.43709652619
3,1031.88477673231,1108.27781437908
3,924.035507454976,1153.58858550739
3,1042.21543000508,1046.09982876229
0,973.98073510095,1076.65222238644
0,1068.68587569645,1076.32230712841
3,1099.5213108069,1116.34014995788
3,1024.85338768792,1108.83700156959
3,1036.60236681335,1091.85845928238
1,925.170443410214,1086.92288299407
0,1036.94675391537,1058.06307841897
0,1087.94624374043,1070.79144133814
3,1250.43726469089,1063.38987909263
3,924.847496292551,1098.61749868813
0,988.831155246464,1061.87501445349
3,997.925221652731,1070.26668933715
1,915.344053766899,1068.97552467266
0,1064.96970354991,1028.94749578998
1,909.468856807917,1096.35838178703
1,901.273178038245,1115.42324171497
0,980.724849525849,1081.54609004124
0,984.827960543496,1065.72533693503
0,1098.83319733016,1070.35213472404
1,1018.49911812659,1072.9752685193
1,1114.94223174627,1080.04495524471
3,962.713514669578,1091.81182185594
0,972.136803457215,1084.29453662283
3,1004.95828821137,1051.69979749747
1,1153.62368299006,1039.17070797332
1,1158.14750744181,1031.33591380633
0,1057.54094179054,1019.76731700308
3,1059.24298522479,1102.81616727171
3,1072.73264666881,1138.26249901554
3,996.935598311292,1074.10831417244
3,1032.75009785385,1056.94090004569
1,834.248640971384,1133.47392430975
3,984.928639332597,1122.42809741291
0,1033.51574507566,1064.10344616267
3,947.052023703396,1086.90072324635
0,1021.48806357105,1027.63366654376
3,1111.68078550488,1036.9581646913
3,1093.24587830335,1055.1167154661
0,1115.69713527375,1013.50960247753
0,1216.78719317547,1005.36609735423
0,1079.86359496456,972.976120696985
3,1142.74567919872,1067.75453796206
3,1097.2780132689,1052.05959858645
0,1171.59344622947,998.201098156979
3,1424.30104002361,997.47796479913
3,989.021624213444,1084.01897112117
3,1141.42803884945,1056.68146236164
1,975.55904004603,1025.79974707056
0,1238.94421341944,1095.2366126506
3,1143.68876972188,1055.17461958192
0,1135.6881413438,999.663799487158
3,1220.9769901518,1069.86573720528
0,1258.78200467558,1060.15288154703
1,1074.39117542781,1021.32976699442
3,1025.46414204013,1099.20580448227
3,1023.09262164434,1060.36453745429
0,1014.56366137404,1034.50988018279
3,1121.08469389029,1023.02895640659
0,1215.53540703763,981.589168267456
0,845.286317887118,1334.37961437042
3,1145.37662765799,1101.64248266106
0,1018.29216282202,1224.14379501598
1,941.097234251008,1071.2553335832
1,1026.01058423261,1082.88271162618
3,1108.40590832897,1094.88755182074
3,1013.82540168052,1083.88894867013
1,1016.13259917559,1083.86740082441
3,944.72513879584,1145.77936581102
1,937.534439400249,1087.01504310961
3,972.468719211169,1112.1076036721
1,975.556168650091,1110.8499927604
3,1026.65635282855,1151.5941981152
0,949.922056603595,1195.79559800642
3,900.269658681229,1090.02887680679
0,892.609286848034,1245.29958165182
3,1076.1097250425,1158.12366627045
3,1012.9244674321,1087.0755325679
0,1010.9707950136,1186.68318934108
3,1021.82598315327,1131.86484103231
3,940.05093722336,1145.73701632353
1,997.989022248325,1108.87674744248
0,994.228867415424,1056.69382264451
0,1077.99818031208,1075.80734098541
3,1198.53201419327,1046.40018583524
3,868.800412275861,1125.50603863733
0,1121.57889115718,1098.24572134801
0,1064.43928634354,1229.42238970112
1,950.728935053381,1037.88223975362
0,1021.6144780968,1123.31434909527
1,802.853824296791,1171.05961117008
3,1143.13596514778,1231.00148145043
1,970.727240355245,1175.19041652978
0,952.606892627106,1115.16168327388
3,1079.71085154359,1087.65906642486
0,971.173844239719,1093.55382643291
0,888.236419520531,1185.1540368886
0,1027.05048290608,1077.25245360624
3,995.629692686232,1100.06018257413
3,991.725747907327,1165.84772581068
3,988.881809155877,1067.70261000463
0,979.364821558696,1183.91415364551
1,1000.15024842339,1099.84975157661
3,1176.22985898861,1062.79019551716
1,923.897088697523,1111.04875171224
3,947.04892843052,1194.53222325648
0,1033.8839359381,1157.86524935677
1,1060.11047776426,1153.2623183394
3,1026.93621513051,1125.7483128483
0,982.780793952571,1064.87376312707
1,1003.99780441423,1089.42277272551
0,1007.01649172441,1132.82488608679
0,891.667651497168,1248.19124715903
3,1111.51582834505,1086.29464634983
3,990.559807649805,1086.54830857641
3,1215.45486497667,1079.79533081788
0,1062.6829196299,1187.3170803701
3,1003.90213107677,1145.22666847341
3,1259.7089396132,1069.52975349074
3,967.050528508813,1214.80855559835
3,1067.2791891685,1106.46411873142
0,954.239286373762,1109.66857746655
1,1030.28660327815,1087.28126190765
1,887.021491924203,1108.41403414993
3,1037.71191579628,1130.95388441902
1,1027.9143703313,1086.33769611873
1,1023.4981552438,1070.49790560957
1,787.729953575675,1129.28639245142
3,925.710685953418,1087.93281808783
3,1031.3614047273,1101.55692137507
1,1008.72041764037,1098.17371414797
3,956.587872003391,1080.89058361571
3,1155.85692924271,1089.41441538476
1,885.623973779962,1117.5582793953
3,1133.23633384881,1063.48281670104
0,1020.41389656796,1130.59527032403
0,1056.59930786321,1138.4304519791
0,990.919482918346,1152.11818117188
0,1030.51906193569,1068.3123799365
0,1084.57377271088,1050.69212817674
3,1066.67867632155,1099.37972951643
3,1023.83294783649,1110.81859066197
0,1057.42254452721,1088.64192760858
3,1009.16412276153,1088.53108632346
3,1035.64041937497,1106.28489956096
0,1039.42238799114,1103.5901553982
1,1072.71561713954,1143.52393433507
3,1100.22280271675,1179.87702257014
3,842.045421338398,1155.63444565799
3,959.592940097567,1055.11881656886
3,1059.31548762669,1088.58573856113
3,1124.76058713264,1077.7481642609
0,1036.00424125316,1114.46976721466
3,1145.87065756603,1054.81804245706
0,1060.68741201358,1137.03763201934
1,1048.10112857056,1051.69511201972
1,983.142813801495,1160.1172463333
1,1093.68059156361,1106.47837767357
3,1090.48564701142,1097.06172103732
3,1041.65918487878,1113.29892303156
3,870.316729330786,1135.68833985213
0,1052.64170837515,1148.86931619358
3,955.257085355894,1146.48252577752
3,934.631179892704,1177.24337895323
3,1023.9836312334,1059.37956954985
0,985.967805774679,1113.08706806182
3,1136.56607321504,1115.04617347453
3,1147.78012178703,1102.34857596197
0,1069.53286609602,1075.65385456361
1,1138.43560010659,1065.00876905784
3,978.881013271988,1091.20745431666
0,1009.86048109562,1082.30839438508
0,982.005901619323,1077.29450210486
3,1102.8102187447,1076.33111269186
3,864.359026933138,1137.67610379522
3,1206.65285293897,1038.77308586038
3,979.031675548453,1127.54330085941
0,1065.97493034076,1083.14294818428
3,1122.66024877286,1064.88795540418
3,1143.44811026675,1109.84674469237
0,983.183373504594,1116.81662649541
3,1079.34754835778,1105.19637297474
3,992.131513675765,1114.48380236947
0,1140.37441488229,1117.61371246225
0,937.473170164536,1094.49787874564
0,1118.53931413631,1032.5265596782
0,1230.32153609564,1074.5033472721
1,896.262782575878,1133.4977158155
0,998.616502475201,1101.3834975248
0,1193.6648469211,1209.9676300901
1,1003.50896525803,1103.79721343728
0,1215.13887443382,985.001968991583
1,930.371986076479,1086.82516964562
1,1027.06543131993,1088.05796547215
3,1088.19042374711,1061.58243277337
3,1070.89347531924,1078.0921176287
3,1071.56383630259,1123.50665066513
3,1069.44180739366,1132.34079870729
0,1015.02616111882,1134.97383888118
0,1073.57455869818,1068.16685092609
3,951.792010975751,1111.17924252137
3,940.609586531234,1180.51139186023
0,986.324828498783,1063.07873080205
3,1188.19171485783,1087.71226447267
0,1165.52273385192,1064.99154405013
1,998.431355877109,1102.41734573936
3,990.992336270851,1181.43477048059
0,974.969337157461,1079.02796605611
3,1078.28339778034,1161.33421619302
0,1061.40205711955,1135.7100702029
3,1123.81177007663,1113.67685601265
0,955.021195571141,1216.6704458455
0,937.086912991722,1112.00602970328
1,1225.99400645768,1062.79507923864
1,802.012309642252,1137.6431160022
0,1078.98819760176,1049.73981032551
0,961.582603305362,1150.54060651818
1,1127.34284958313,1071.20798571342
0,993.869941440817,1106.13005855918
3,1050.16448413821,1086.9324574461
0,963.967314009421,1087.89520192169
3,1043.96012043989,1133.18573380669
1,896.268715620242,1157.45364927141
3,1040.01232303828,1094.85847695592
0,1072.67977477962,1073.94408715176
0,1091.32503399749,1060.30524309124
3,873.888447691996,1185.8205840263
3,956.604951502061,1143.39504849794
0,891.075557396532,1125.92844727791
3,978.637003486908,1107.95671652933
3,1005.73644959002,1080.80075052734
3,975.689992146599,1146.74811539583
3,1357.47673123732,1053.57809964957
3,1023.27953570566,1116.83536002492
3,1080.98506274215,1095.79960980095
3,1070.71323181123,1089.40761281812
1,858.67957891495,1141.32042108505
3,1255.05235454817,1089.87366087842
0,992.935803321142,1188.127376698
0,1025.70946241393,1110.25116680925
3,1084.58086428081,1062.15889942067
3,1215.26884728952,1074.9975590705
0,962.739022409187,1112.38733087694
1,1132.62935810591,1072.65134007592
3,1061.92487366644,1095.97895208482
3,1020.73830055649,1137.4616156206
3,1084.35503391143,1127.46442883312
1,984.829872506051,1090.8975362699
1,964.9699510126,1155.09529207548
3,1026.44459076582,1104.45414098825
1,922.58519910538,1089.90318918266
1,991.232659146279,1129.1879599967
3,1016.55077061407,1135.0648784463
3,1134.79715024109,1089.44382275736
3,1021.68427383443,1093.69606702503
0,1148.04721973526,1054.84823582874
3,865.638962372992,1141.77973346542
0,959.849128756189,1090.15087124381
3,1058.35776880236,1105.5916796255
1,998.74812348662,1104.81236680471
0,1001.0517106878,1098.9482893122
0,1159.92079274707,1022.25116429883
1,1035.57843704077,1066.16954663745
0,1017.17703086799,1123.24877627902
0,1030.12282543851,1136.30732312925
3,1006.42134793092,1080.94553499878
0,1097.99066754581,1039.44976238767
3,934.761907266178,1116.84880579474
3,1137.18890894063,1111.28457216623
3,1062.35804245814,1116.68450461721
1,1027.09735397941,1072.57370142383
0,1190.84859942388,1057.51540099168
3,1133.36682801095,1068.80467553387
1,1025.30999214169,1078.07094665295
3,1035.11841236996,1132.56730515411
0,1195.61237905132,1048.38507266912
3,1038.63779525393,1077.18079901528
3,908.717446702055,1161.72213063904
1,903.82371593812,1084.40906901559
0,1041.42867607358,1091.92183079686
3,987.81338885097,1108.74619455202
3,1055.32139321099,1098.1709157077
3,1002.0341874221,1115.22939125313
3,1219.25520186156,1074.68943965641
3,1007.51818667156,1076.34970756302
0,1115.28573978865,1080.37005518115
3,1061.09756860332,1125.13433225193
3,852.714183681276,1115.15088863383
3,1013.26976889318,1118.28330913068
0,974.603461246416,1079.34456882816
3,976.680343928062,1088.08614295015
0,1096.92502161871,1091.75171852307
3,1175.43331251141,1078.98693740496
1,1006.07466889703,1082.38292923865
3,1018.75122737081,1087.09345480181
3,992.612018991917,1107.38798100808
1,942.761797886229,1057.23820211377
0,1052.98457548942,1095.44052080799
3,1045.4515099474,1105.16415845098
3,1010.18790235304,1135.35326617973
0,1092.37549515255,1055.5537851541
0,1028.035327112,1045.91239806765
3,1123.86719682592,1078.50034930816
3,1048.94798904106,1111.3246653083
3,1173.53675506697,1072.86307921225
3,1043.39518302231,1119.18153149887
3,953.362701763562,1116.97024161346
1,1048.76752015089,1050.97550099704
3,1250.13362371832,1070.06436241715
1,1155.03873163444,1036.43306980576
0,1068.24975210113,1075.31716174894
3,1334.51425790599,1006.15793813244
3,997.60017515942,1103.45019117831
0,1052.58278088206,1096.22494710717
0,972.053569701913,1081.7836511947
3,1013.98611145905,1111.86390481734
3,992.968732183453,1114.04257357406
0,998.081817957885,1103.04370549059
3,984.882192988848,1119.40594960417
3,1036.12553818197,1103.09269459908
0,1014.28537655105,1084.93980723421
0,1049.98414973999,1100.02299471184
3,1058.86987704117,1075.88083419831
3,970.481254629432,1105.32063689011
3,1171.4234887618,1079.68459980391
3,1056.12100657773,1093.87899342227
3,984.904593225738,1141.84930559944
3,866.983352883638,1133.25518428186
3,937.892796525248,1131.91593556148
0,1092.71989327591,1100.37146489469
0,1168.40551136901,1009.23000955725
0,1132.10852034216,1046.15384108059
0,965.55352709772,1089.50169741268
3,949.755355802371,1096.91813182391
3,945.038427586814,1129.4292427822
0,965.352638235745,1084.05728920313
0,1252.37424467286,945.03640838784
3,1009.27582176514,1114.93180322295
3,1005.34279684426,1150.87978925872
3,1068.79192411504,1076.10015249213
3,1129.41867435025,1075.00596686727
3,1021.14359095393,1138.78737695527
0,1104.46510007992,1093.24283448922
3,982.784500193317,1077.3467903581
0,957.35397413747,1092.64602586253
0,1056.34162032881,1027.95997476685
0,968.593466103989,1085.83483215384
0,1055.60998345947,1089.43803400603
3,883.864222176034,1105.83414271812
3,1127.60204262371,1075.63865701879
1,1111.56465703918,1087.13090372317
1,897.634504498985,1103.50159819747
0,1225.496944172,1049.55070091796
0,995.784603641545,1105.70987090965
3,1064.21968238715,1133.09857260059
1,1158.72248307372,1052.29615451512
3,885.8571166418,1128.57232890798
1,1013.92280319912,1086.07719680088
0,1017.14573676596,1084.51714278266
3,1128.28006297128,1071.99568650875
3,1037.70703080992,1124.90795635526
1,1042.27739210461,1059.74493521276
1,921.93924235799,1082.18773553669
3,974.516239822066,1123.07105026871
1,1248.02351139598,1030.75691564685
0,940.167823314399,1097.12097587648
0,1087.60387517035,1062.39612482965
0,967.762953472075,1087.50995086472
3,1048.21337304576,1100.76243716109
1,1017.19522958958,1079.30883634713
3,1019.953418282,1075.34965243451
3,1020.63467533824,1032.9176771629
0,1213.90836092046,977.067935983832
0,1187.31627728419,1056.47965339476
3,1076.29926219737,1080.46177918969
3,951.801274785809,1096.10312846575
1,1077.8501205095,1027.06758328488
3,1023.51585231004,1107.98416954979
1,1070.15909217935,1008.8886660946
3,934.961915583043,1068.48793876569
0,1166.17975206702,1060.83521575974
0,1181.19866386481,982.68731114427
3,1427.16354635079,965.302820427181
0,1165.4540692238,938.0805043972
1,976.290723569325,1022.96961062342
3,952.278244699437,1098.64551602562
0,1115.64769812598,997.584101314894
1,1063.58207399047,1033.25696102127
1,1189.93488205968,1027.31134291629
0,1289.52075258585,951.001771246477
0,848.10920869856,1331.43244937152
3,1145.37662765799,1101.64248266106
0,1018.29216282202,1224.14379501598
1,941.097234251008,1071.2553335832
1,1026.01058423261,1082.88271162618
3,1106.93362061648,1096.45937953775
3,1008.91575067211,1087.57697235028
1,1016.13259917559,1083.86740082441
3,941.706038016881,1148.69263957142
1,937.534439400249,1087.01504310961
3,971.564119561815,1112.96377248069
1,975.556168650091,1110.8499927604
3,1026.65635282855,1151.5941981152
0,947.596120418347,1198.95023968911
3,892.846348139889,1094.6109113569
0,892.609286848034,1245.29958165182
3,1076.1097250425,1158.12366627045
3,1012.9244674321,1087.0755325679
0,1011.61723716562,1185.597367657
3,1021.82598315327,1131.86484103231
3,940.05093722336,1145.73701632353
1,995.864250831057,1111.22165185677
0,994.809433525964,1056.03070666008
0,1078.94659974954,1075.01026298341
3,1198.53201419327,1046.40018583524
3,862.872006210929,1130.15033555298
0,1121.57889115718,1098.24572134801
0,1064.43928634354,1229.42238970112
1,949.590997237171,1038.86730743301
0,1021.6144780968,1123.31434909527
1,803.983757295171,1170.01706893325
3,1144.92591902925,1227.93343768133
1,972.679700248804,1173.80599658627
0,953.228370402727,1114.47934407504
3,1078.62775611683,1088.40508319993
0,971.173844239719,1093.55382643291
0,886.35653181793,1187.14316304314
0,1027.05048290608,1077.25245360624
3,995.013582888675,1100.66459780622
3,991.725747907327,1165.84772581068
3,990.117800296042,1066.40030069976
0,979.814222384686,1183.23263924303
1,1001.49627431901,1098.50372568099
3,1177.01784289944,1062.34347382891
1,923.897088697523,1111.04875171224
3,950.473409856305,1191.18317874305
0,1033.8839359381,1157.86524935677
1,1059.6065690848,1153.85432444425
3,1026.23420619424,1126.46633949828
0,982.418209007979,1065.20174458689
1,1003.99780441423,1089.42277272551
0,1008.29707893489,1131.78564881343
0,888.959082261277,1251.58127504094
3,1112.10872111726,1085.72811953714
3,990.559807649805,1086.54830857641
3,1215.09620187043,1080.28176742025
0,1064.1253908777,1185.8746091223
3,1010.95727693418,1139.82833746702
3,1265.15742973366,1066.60022169578
3,968.502254181332,1212.33892488776
3,1067.2791891685,1106.46411873142
0,954.779766164666,1109.05643789479
1,1029.89783871969,1087.91366972103
1,887.021491924203,1108.41403414993
3,1037.71191579628,1130.95388441902
1,1027.9143703313,1086.33769611873
1,1022.88469375162,1070.99050603804
1,784.207720746789,1132.02577520858
3,922.161836782158,1090.20713240549
3,1022.72619050459,1106.36853103695
1,1009.26688973306,1097.56482008275
3,955.750955541007,1081.64947261243
3,1154.69330953296,1091.56118116193
1,883.906969732971,1119.30181278062
3,1133.23633384881,1063.48281670104
0,1020.41389656796,1130.59527032403
0,1056.59930786321,1138.4304519791
0,988.913119541719,1153.96105576836
0,1030.51906193569,1068.3123799365
0,1084.73352394757,1050.39268793902
3,1066.67867632155,1099.37972951643
3,1025.90529536784,1108.30868911161
0,1057.42254452721,1088.64192760858
3,1008.74219145803,1088.94734896493
3,1038.58715335479,1104.4725648897
0,1039.62629129685,1103.32022885231
1,1073.59271706006,1142.29391018523
3,1100.22280271675,1179.87702257014
3,840.699788028343,1156.62979303003
3,953.195698540084,1059.94258118554
3,1059.96025058912,1087.9679945066
3,1124.27049227657,1078.27653590316
0,1036.00424125316,1114.46976721466
3,1145.39914862988,1055.3655420717
0,1061.14839501246,1136.40281165789
