"FTAG","ELO_H","ELO_A"
2,949.922056603595,1195.79559800642
0,900.269658681229,1090.02887680679
2,892.609286848034,1245.29958165182
1,1076.1097250425,1158.12366627045
0,1012.9244674321,1087.0755325679
2,1010.9707950136,1186.68318934108
1,1021.82598315327,1131.86484103231
0,940.05093722336,1145.73701632353
1,997.989022248325,1108.87674744248
1,994.228867415424,1056.69382264451
2,1077.99818031208,1075.80734098541
2,1198.53201419327,1046.40018583524
0,868.800412275861,1125.50603863733
4,1121.57889115718,1098.24572134801
5,1064.43928634354,1229.42238970112
0,950.728935053381,1037.88223975362
3,1021.6144780968,1123.31434909527
0,802.853824296791,1171.05961117008
2,1143.13596514778,1231.00148145043
2,970.727240355245,1175.19041652978
1,952.606892627106,1115.16168327388
0,1079.71085154359,1087.65906642486
1,971.173844239719,1093.55382643291
1,888.236419520531,1185.1540368886
2,1027.05048290608,1077.25245360624
0,995.629692686232,1100.06018257413
1,991.725747907327,1165.84772581068
0,988.881809155877,1067.70261000463
3,979.364821558696,1183.91415364551
1,1000.15024842339,1099.84975157661
1,1176.22985898861,1062.79019551716
0,923.897088697523,1111.04875171224
0,947.04892843052,1194.53222325648
4,1033.8839359381,1157.86524935677
2,1060.11047776426,1153.2623183394
1,1026.93621513051,1125.7483128483
1,982.780793952571,1064.87376312707
1,1003.99780441423,1089.42277272551
2,1007.01649172441,1132.82488608679
1,891.667651497168,1248.19124715903
1,1111.51582834505,1086.29464634983
0,990.559807649805,1086.54830857641
2,1215.45486497667,1079.79533081788
3,1062.6829196299,1187.3170803701
1,1003.90213107677,1145.22666847341
1,1259.7089396132,1069.52975349074
0,967.050528508813,1214.80855559835
1,1067.2791891685,1106.46411873142
1,954.239286373762,1109.66857746655
1,1030.28660327815,1087.28126190765
0,887.021491924203,1108.41403414993
1,1037.71191579628,1130.95388441902
1,1027.9143703313,1086.33769611873
1,1023.4981552438,1070.49790560957
0,787.729953575675,1129.28639245142
0,925.710685953418,1087.93281808783
1,1031.3614047273,1101.55692137507
1,1008.72041764037,1098.17371414797
0,956.587872003391,1080.89058361571
2,1155.85692924271,1089.41441538476
0,885.623973779962,1117.5582793953
1,1133.23633384881,1063.48281670104
3,1020.41389656796,1130.59527032403
4,1056.59930786321,1138.4304519791
2,990.919482918346,1152.11818117188
2,1030.51906193569,1068.3123799365
2,1084.57377271088,1050.69212817674
1,1066.67867632155,1099.37972951643
0,1023.83294783649,1110.81859066197
2,1057.42254452721,1088.64192760858
0,1009.16412276153,1088.53108632346
1,1035.64041937497,1106.28489956096
3,1039.42238799114,1103.5901553982
2,1072.71561713954,1143.52393433507
2,1100.22280271675,1179.87702257014
0,842.045421338398,1155.63444565799
0,959.592940097567,1055.11881656886
1,1059.31548762669,1088.58573856113
1,1124.76058713264,1077.7481642609
2,1036.00424125316,1114.46976721466
1,1145.87065756603,1054.81804245706
3,1060.68741201358,1137.03763201934
1,1048.10112857056,1051.69511201972
1,983.142813801495,1160.1172463333
2,1093.68059156361,1106.47837767357
1,1090.48564701142,1097.06172103732
1,1041.65918487878,1113.29892303156
0,870.316729330786,1135.68833985213
4,1052.64170837515,1148.86931619358
0,955.257085355894,1146.48252577752
0,934.631179892704,1177.24337895323
0,1023.9836312334,1059.37956954985
2,985.967805774679,1113.08706806182
1,1136.56607321504,1115.04617347453
2,1147.78012178703,1102.34857596197
2,1069.53286609602,1075.65385456361
2,1138.43560010659,1065.00876905784
0,978.881013271988,1091.20745431666
2,1009.86048109562,1082.30839438508
1,982.005901619323,1077.29450210486
1,1102.8102187447,1076.33111269186
0,864.359026933138,1137.67610379522
2,1206.65285293897,1038.77308586038
0,979.031675548453,1127.54330085941
2,1065.97493034076,1083.14294818428
1,1122.66024877286,1064.88795540418
2,1143.44811026675,1109.84674469237
2,983.183373504594,1116.81662649541
1,1079.34754835778,1105.19637297474
0,992.131513675765,1114.48380236947
5,1140.37441488229,1117.61371246225
1,937.473170164536,1094.49787874564
3,1118.53931413631,1032.5265596782
3,1230.32153609564,1074.5033472721
0,896.262782575878,1133.4977158155
2,998.616502475201,1101.3834975248
6,1193.6648469211,1209.9676300901
1,1003.50896525803,1103.79721343728
5,1215.13887443382,985.001968991583
0,930.371986076479,1086.82516964562
1,1027.06543131993,1088.05796547215
1,1088.19042374711,1061.58243277337
0,1070.89347531924,1078.0921176287
1,1071.56383630259,1123.50665066513
0,1069.44180739366,1132.34079870729
2,1015.02616111882,1134.97383888118
2,1073.57455869818,1068.16685092609
0,951.792010975751,1111.17924252137
0,940.609586531234,1180.51139186023
1,986.324828498783,1063.07873080205
1,1188.19171485783,1087.71226447267
3,1165.52273385192,1064.99154405013
1,998.431355877109,1102.41734573936
0,990.992336270851,1181.43477048059
1,974.969337157461,1079.02796605611
1,1078.28339778034,1161.33421619302
3,1061.40205711955,1135.7100702029
1,1123.81177007663,1113.67685601265
3,955.021195571141,1216.6704458455
1,937.086912991722,1112.00602970328
3,1225.99400645768,1062.79507923864
0,802.012309642252,1137.6431160022
2,1078.98819760176,1049.73981032551
2,961.582603305362,1150.54060651818
2,1127.34284958313,1071.20798571342
2,993.869941440817,1106.13005855918
1,1050.16448413821,1086.9324574461
1,963.967314009421,1087.89520192169
1,1043.96012043989,1133.18573380669
0,896.268715620242,1157.45364927141
1,1040.01232303828,1094.85847695592
2,1072.67977477962,1073.94408715176
2,1091.32503399749,1060.30524309124
0,873.888447691996,1185.8205840263
0,956.604951502061,1143.39504849794
1,891.075557396532,1125.92844727791
0,978.637003486908,1107.95671652933
0,1005.73644959002,1080.80075052734
0,975.689992146599,1146.74811539583
3,1357.47673123732,1053.57809964957
1,1023.27953570566,1116.83536002492
0,1080.98506274215,1095.79960980095
1,1070.71323181123,1089.40761281812
0,858.67957891495,1141.32042108505
3,1255.05235454817,1089.87366087842
2,992.935803321142,1188.127376698
3,1025.70946241393,1110.25116680925
1,1084.58086428081,1062.15889942067
2,1215.26884728952,1074.9975590705
1,962.739022409187,1112.38733087694
2,1132.62935810591,1072.65134007592
1,1061.92487366644,1095.97895208482
0,1020.73830055649,1137.4616156206
0,1084.35503391143,1127.46442883312
1,984.829872506051,1090.8975362699
1,964.9699510126,1155.09529207548
1,1026.44459076582,1104.45414098825
0,922.58519910538,1089.90318918266
1,991.232659146279,1129.1879599967
0,1016.55077061407,1135.0648784463
0,1134.79715024109,1089.44382275736
0,1021.68427383443,1093.69606702503
3,1148.04721973526,1054.84823582874
0,865.638962372992,1141.77973346542
1,959.849128756189,1090.15087124381
1,1058.35776880236,1105.5916796255
1,998.74812348662,1104.81236680471
2,1001.0517106878,1098.9482893122
3,1159.92079274707,1022.25116429883
1,1035.57843704077,1066.16954663745
3,1017.17703086799,1123.24877627902
2,1030.12282543851,1136.30732312925
0,1006.42134793092,1080.94553499878
2,1097.99066754581,1039.44976238767
0,934.761907266178,1116.84880579474
0,1137.18890894063,1111.28457216623
1,1062.35804245814,1116.68450461721
1,1027.09735397941,1072.57370142383
5,1190.84859942388,1057.51540099168
1,1133.36682801095,1068.80467553387
1,1025.30999214169,1078.07094665295
1,1035.11841236996,1132.56730515411
4,1195.61237905132,1048.38507266912
0,1038.63779525393,1077.18079901528
0,908.717446702055,1161.72213063904
0,903.82371593812,1084.40906901559
3,1041.42867607358,1091.92183079686
0,987.81338885097,1108.74619455202
1,1055.32139321099,1098.1709157077
0,1002.0341874221,1115.22939125313
1,1219.25520186156,1074.68943965641
0,1007.51818667156,1076.34970756302
3,1115.28573978865,1080.37005518115
0,1061.09756860332,1125.13433225193
0,852.714183681276,1115.15088863383
0,1013.26976889318,1118.28330913068
1,974.603461246416,1079.34456882816
0,976.680343928062,1088.08614295015
3,1096.92502161871,1091.75171852307
2,1175.43331251141,1078.98693740496
1,1006.07466889703,1082.38292923865
0,1018.75122737081,1087.09345480181
0,992.612018991917,1107.38798100808
0,942.761797886229,1057.23820211377
2,1052.98457548942,1095.44052080799
1,1045.4515099474,1105.16415845098
0,1010.18790235304,1135.35326617973
2,1092.37549515255,1055.5537851541
2,1028.035327112,1045.91239806765
1,1123.86719682592,1078.50034930816
1,1048.94798904106,1111.3246653083
2,1173.53675506697,1072.86307921225
1,1043.39518302231,1119.18153149887
0,953.362701763562,1116.97024161346
1,1048.76752015089,1050.97550099704
2,1250.13362371832,1070.06436241715
2,1155.03873163444,1036.43306980576
2,1068.24975210113,1075.31716174894
3,1334.51425790599,1006.15793813244
0,997.60017515942,1103.45019117831
2,1052.58278088206,1096.22494710717
1,972.053569701913,1081.7836511947
0,1013.98611145905,1111.86390481734
0,992.968732183453,1114.04257357406
2,998.081817957885,1103.04370549059
0,984.882192988848,1119.40594960417
1,1036.12553818197,1103.09269459908
2,1014.28537655105,1084.93980723421
2,1049.98414973999,1100.02299471184
1,1058.86987704117,1075.88083419831
0,970.481254629432,1105.32063689011
1,1171.4234887618,1079.68459980391
1,1056.12100657773,1093.87899342227
0,984.904593225738,1141.84930559944
0,866.983352883638,1133.25518428186
0,937.892796525248,1131.91593556148
3,1092.71989327591,1100.37146489469
3,1168.40551136901,1009.23000955725
4,1132.10852034216,1046.15384108059
1,965.55352709772,1089.50169741268
0,949.755355802371,1096.91813182391
0,945.038427586814,1129.4292427822
1,965.352638235745,1084.05728920313
5,1252.37424467286,945.03640838784
0,1009.27582176514,1114.93180322295
0,1005.34279684426,1150.87978925872
1,1068.79192411504,1076.10015249213
1,1129.41867435025,1075.00596686727
0,1021.14359095393,1138.78737695527
3,1104.46510007992,1093.24283448922
0,982.784500193317,1077.3467903581
1,957.35397413747,1092.64602586253
2,1056.34162032881,1027.95997476685
1,968.593466103989,1085.83483215384
2,1055.60998345947,1089.43803400603
0,883.864222176034,1105.83414271812
1,1127.60204262371,1075.63865701879
2,1111.56465703918,1087.13090372317
0,897.634504498985,1103.50159819747
3,1225.496944172,1049.55070091796
2,995.784603641545,1105.70987090965
0,1064.21968238715,1133.09857260059
2,1158.72248307372,1052.29615451512
0,885.8571166418,1128.57232890798
1,1013.92280319912,1086.07719680088
2,1017.14573676596,1084.51714278266
1,1128.28006297128,1071.99568650875
0,1037.70703080992,1124.90795635526
1,1042.27739210461,1059.74493521276
0,921.93924235799,1082.18773553669
0,974.516239822066,1123.07105026871
3,1248.02351139598,1030.75691564685
1,940.167823314399,1097.12097587648
2,1087.60387517035,1062.39612482965
1,967.762953472075,1087.50995086472
0,1048.21337304576,1100.76243716109
1,1017.19522958958,1079.30883634713
0,1019.953418282,1075.34965243451
0,1020.63467533824,1032.9176771629
3,1213.90836092046,977.067935983832
3,1187.31627728419,1056.47965339476
0,1076.29926219737,1080.46177918969
0,951.801274785809,1096.10312846575
1,1077.8501205095,1027.06758328488
0,1023.51585231004,1107.98416954979
1,1070.15909217935,1008.8886660946
0,934.961915583043,1068.48793876569
4,1166.17975206702,1060.83521575974
3,1181.19866386481,982.68731114427
3,1427.16354635079,965.302820427181
4,1165.4540692238,938.0805043972
0,976.290723569325,1022.96961062342
0,952.278244699437,1098.64551602562
2,1115.64769812598,997.584101314894
1,1063.58207399047,1033.25696102127
2,1189.93488205968,1027.31134291629
4,1289.52075258585,951.001771246477
2,848.10920869856,1331.43244937152
0,1145.37662765799,1101.64248266106
5,1018.29216282202,1224.14379501598
0,941.097234251008,1071.2553335832
1,1026.01058423261,1082.88271162618
1,1106.93362061648,1096.45937953775
0,1008.91575067211,1087.57697235028
1,1016.13259917559,1083.86740082441
0,941.706038016881,1148.69263957142
0,937.534439400249,1087.01504310961
0,971.564119561815,1112.96377248069
1,975.556168650091,1110.8499927604
0,1026.65635282855,1151.5941981152
2,947.596120418347,1198.95023968911
0,892.846348139889,1094.6109113569
2,892.609286848034,1245.29958165182
1,1076.1097250425,1158.12366627045
0,1012.9244674321,1087.0755325679
2,1011.61723716562,1185.597367657
1,1021.82598315327,1131.86484103231
0,940.05093722336,1145.73701632353
1,995.864250831057,1111.22165185677
1,994.809433525964,1056.03070666008
2,1078.94659974954,1075.01026298341
2,1198.53201419327,1046.40018583524
0,862.872006210929,1130.15033555298
4,1121.57889115718,1098.24572134801
5,1064.43928634354,1229.42238970112
0,949.590997237171,1038.86730743301
3,1021.6144780968,1123.31434909527
0,803.983757295171,1170.01706893325
2,1144.92591902925,1227.93343768133
2,972.679700248804,1173.80599658627
1,953.228370402727,1114.47934407504
0,1078.62775611683,1088.40508319993
1,971.173844239719,1093.55382643291
1,886.35653181793,1187.14316304314
2,1027.05048290608,1077.25245360624
0,995.013582888675,1100.66459780622
1,991.725747907327,1165.84772581068
0,990.117800296042,1066.40030069976
3,979.814222384686,1183.23263924303
1,1001.49627431901,1098.50372568099
1,1177.01784289944,1062.34347382891
0,923.897088697523,1111.04875171224
0,950.473409856305,1191.18317874305
4,1033.8839359381,1157.86524935677
2,1059.6065690848,1153.85432444425
1,1026.23420619424,1126.46633949828
1,982.418209007979,1065.20174458689
1,1003.99780441423,1089.42277272551
2,1008.29707893489,1131.78564881343
1,888.959082261277,1251.58127504094
1,1112.10872111726,1085.72811953714
0,990.559807649805,1086.54830857641
2,1215.09620187043,1080.28176742025
3,1064.1253908777,1185.8746091223
1,1010.95727693418,1139.82833746702
1,1265.15742973366,1066.60022169578
0,968.502254181332,1212.33892488776
1,1067.2791891685,1106.46411873142
1,954.779766164666,1109.05643789479
1,1029.89783871969,1087.91366972103
0,887.021491924203,1108.41403414993
1,1037.71191579628,1130.95388441902
1,1027.9143703313,1086.33769611873
1,1022.88469375162,1070.99050603804
0,784.207720746789,1132.02577520858
0,922.161836782158,1090.20713240549
1,1022.72619050459,1106.36853103695
1,1009.26688973306,1097.56482008275
0,955.750955541007,1081.64947261243
2,1154.69330953296,1091.56118116193
0,883.906969732971,1119.30181278062
1,1133.23633384881,1063.48281670104
3,1020.41389656796,1130.59527032403
4,1056.59930786321,1138.4304519791
2,988.913119541719,1153.96105576836
2,1030.51906193569,1068.3123799365
2,1084.73352394757,1050.39268793902
1,1066.67867632155,1099.37972951643
0,1025.90529536784,1108.30868911161
2,1057.42254452721,1088.64192760858
0,1008.74219145803,1088.94734896493
1,1038.58715335479,1104.4725648897
3,1039.62629129685,1103.32022885231
2,1073.59271706006,1142.29391018523
2,1100.22280271675,1179.87702257014
0,840.699788028343,1156.62979303003
0,953.195698540084,1059.94258118554
1,1059.96025058912,1087.9679945066
1,1124.27049227657,1078.27653590316
2,1036.00424125316,1114.46976721466
1,1145.39914862988,1055.3655420717
3,1061.14839501246,1136.40281165789
1,1048.87990339808,1050.99890993942
1,983.142813801495,1160.1172463333
2,1094.09338172966,1106.05580915587
1,1085.54383140585,1101.15607950038
1,1041.0490096332,1113.9330009145
0,868.13526697744,1137.54953587173
4,1052.61487775573,1148.90406548608
0,955.257085355894,1146.48252577752
0,934.631179892704,1177.24337895323
0,1023.9836312334,1059.37956954985
2,984.40597427559,1114.56443371464
1,1136.56607321504,1115.04617347453
2,1146.37696218129,1103.83092229858
2,1069.70521049654,1075.4118013807
2,1138.75696557593,1064.72826467431
0,978.881013271988,1091.20745431666
2,1009.86048109562,1082.30839438508
1,982.005901619323,1077.29450210486
1,1102.8102187447,1076.33111269186
0,863.222052619508,1138.62215465379
2,1206.36441523005,1039.09987872768
0,980.777220962773,1125.75343392874
2,1065.97493034076,1083.14294818428
1,1128.23711306984,1061.65241956517
2,1143.50657947837,1109.76245726019
2,982.85021729511,1117.14978270489
1,1081.23574634909,1103.65040032317
0,990.474451915227,1116.19034911687
5,1140.22253745114,1117.44668664468
1,937.473170164536,1094.49787874564
3,1118.53931413631,1032.5265596782
3,1232.81998739898,1073.8069742406
0,896.262782575878,1133.4977158155
2,998.616502475201,1101.3834975248
6,1193.32459740725,1210.33191936497
1,1003.50896525803,1103.79721343728
5,1215.65012363262,984.681113608795
0,929.689364707088,1087.61114765798
1,1027.47393112986,1087.4638316916
1,1088.19042374711,1061.58243277337
0,1069.00297405756,1079.5039144387
1,1069.84686268689,1125.13930701946
0,1073.8085541781,1128.69754842369
2,1015.02616111882,1134.97383888118
2,1072.54460465029,1069.75009063962
0,951.792010975751,1111.17924252137
0,939.765336126656,1181.58408023035
1,986.324828498783,1063.07873080205
1,1191.95260056195,1085.1142417153
3,1165.02149675734,1065.08648544492
1,998.431355877109,1102.41734573936
0,989.175224041993,1183.61236845998
1,976.151296436272,1077.74301084858
1,1088.33465161379,1151.8671423928
3,1061.40205711955,1135.7100702029
1,1122.87957112046,1114.48168781574
3,955.021195571141,1216.6704458455
1,937.086912991722,1112.00602970328
3,1226.14630263676,1062.57909968799
0,798.566383052141,1140.45524141818
2,1079.34965828538,1048.90173520232
2,961.582603305362,1150.54060651818
2,1127.34284958313,1071.20798571342
2,994.739610825704,1105.2603891743
1,1050.72533234073,1086.44982659794
1,963.967314009421,1087.89520192169
1,1043.96012043989,1133.18573380669
0,896.268715620242,1157.45364927141
1,1040.01232303828,1094.85847695592
2,1073.14710199156,1073.37505954501
2,1091.32503399749,1060.30524309124
0,873.888447691996,1185.8205840263
0,956.604951502061,1143.39504849794
1,888.363058870238,1128.07392748626
0,979.69145131328,1107.13149623026
0,1005.73644959002,1080.80075052734
0,978.337884928427,1143.87411513362
3,1358.72050036722,1053.77319630396
1,1026.4567922701,1113.96643184282
0,1080.32319637392,1096.59315808248
1,1070.25394785814,1089.97309876957
0,858.67957891495,1141.32042108505
3,1255.05235454817,1089.87366087842
2,992.935803321142,1188.127376698
3,1025.70946241393,1110.25116680925
1,1083.91060244064,1062.69593986324
2,1215.26884728952,1074.9975590705
1,962.252238399622,1113.04272321785
2,1130.30471311982,1074.55285573667
1,1061.47112366019,1096.46701669348
0,1018.91498725063,1139.33640083008
0,1084.35503391143,1127.46442883312
1,984.045034611623,1091.45278917444
1,964.9699510126,1155.09529207548
1,1028.018243894,1103.18943317868
0,922.58519910538,1089.90318918266
1,993.138730925416,1126.84564375042
0,1017.28289863189,1134.13910044551
0,1134.79715024109,1089.44382275736
0,1019.51710408436,1096.11700337366
3,1147.95435672357,1054.96308839893
0,865.638962372992,1141.77973346542
1,960.91347882861,1089.08652117139
1,1056.62010449442,1106.82616738835
1,998.74812348662,1104.81236680471
2,1000.82414602576,1099.17585397424
3,1159.91086661244,1022.22732751687
1,1035.99202276026,1065.71351793208
3,1017.17703086799,1123.24877627902
2,1030.12282543851,1136.30732312925
0,1005.41653906374,1081.6624974505
2,1097.99066754581,1039.44976238767
0,934.761907266178,1116.84880579474
0,1139.21368043494,1109.60020796636
1,1062.35804245814,1116.68450461721
1,1027.09735397941,1072.57370142383
5,1190.0897538325,1058.04000427985
1,1133.36682801095,1068.80467553387
1,1024.36516998996,1079.11476292663
1,1035.11841236996,1132.56730515411
4,1195.11001870333,1048.85683483396
0,1038.01213970957,1077.89284942971
0,908.717446702055,1161.72213063904
0,903.021167095005,1085.17397404128
3,1041.67420323121,1091.47514796805
0,987.150517474858,1109.5774177514
1,1054.13011242955,1099.42904206603
0,1002.81990683149,1114.37765152088
1,1217.15082593868,1076.42851345209
0,1007.51818667156,1076.34970756302
3,1115.28573978865,1080.37005518115
0,1058.87806038524,1126.91976232503
0,852.714183681276,1115.15088863383
0,1014.01531756714,1117.38301441673
1,974.603461246416,1079.34456882816
0,975.29215967449,1089.63779453291
3,1096.50947358984,1092.35694703499
2,1173.61965756795,1080.45617252392
1,1006.07466889703,1082.38292923865
0,1018.75122737081,1087.09345480181
0,992.612018991917,1107.38798100808
0,944.073617837305,1055.92638216269
2,1052.98457548942,1095.44052080799
1,1045.4515099474,1105.16415845098
0,1010.95561886553,1134.43050532456
2,1092.12594307658,1055.82340993514
2,1027.81635501273,1046.82056117796
1,1122.08365044362,1080.42215931921
1,1056.21675003233,1106.22652511449
2,1173.88651414293,1072.42114438377
1,1043.99417039036,1118.52227536956
0,955.281958366864,1115.25315069897
1,1047.95265539817,1051.62380879023
2,1249.45414565557,1070.4298307348
2,1155.03873163444,1036.43306980576
2,1068.24975210113,1075.31716174894
3,1334.6312983559,1006.0045720742
0,997.60017515942,1103.45019117831
2,1052.58278088206,1096.22494710717
1,973.100622216201,1080.6206480147
0,1013.98611145905,1111.86390481734
0,992.137325954338,1114.90489374679
2,998.081817957885,1103.04370549059
0,985.737766089619,1118.53274138446
1,1036.12553818197,1103.09269459908
2,1014.63475667047,1084.56838321612
2,1049.73553302907,1100.38291760254
1,1057.62108296531,1076.7675295779
0,968.624596986233,1106.96784252032
1,1171.4234887618,1079.68459980391
1,1056.12100657773,1093.87899342227
0,985.936836072618,1140.90133848328
0,864.390408751372,1135.10210169053
0,937.892796525248,1131.91593556148
3,1092.87740471801,1100.23665561104
3,1168.42933237408,1009.16392181549
4,1132.56714259504,1045.86744438272
1,965.064444929987,1090.03698643663
0,949.755355802371,1096.91813182391
0,939.961733200075,1134.0119544635
1,963.592078531166,1085.79412272642
5,1252.37424467286,945.03640838784
0,1009.27582176514,1114.93180322295
0,1005.34279684426,1150.87978925872
1,1068.79192411504,1076.10015249213
1,1129.41867435025,1075.00596686727
0,1022.24215373524,1137.84398647302
3,1104.46510007992,1093.24283448922
0,981.912881846809,1078.04822726659
1,957.35397413747,1092.64602586253
2,1056.34162032881,1027.95997476685
1,969.874467025883,1084.39753870833
2,1055.60998345947,1089.43803400603
0,877.662466789282,1110.8505430098
1,1127.60204262371,1075.63865701879
2,1111.85154225608,1086.80545949551
0,897.634504498985,1103.50159819747
3,1226.0053998986,1049.36592288221
2,995.784603641545,1105.70987090965
0,1059.50505095159,1137.77351111977
2,1156.90653129491,1053.65705991367
0,887.932509107088,1126.76959893018
1,1013.92280319912,1086.07719680088
2,1017.14573676596,1084.51714278266
1,1128.28006297128,1071.99568650875
0,1045.00864779931,1119.62088665536
1,1041.58406177968,1060.59713336174
0,921.93924235799,1082.18773553669
0,974.516239822066,1123.07105026871
3,1247.94874295442,1031.1776483168
1,940.167823314399,1097.12097587648
2,1087.35427742994,1062.64572257006
1,967.762953472075,1087.50995086472
0,1048.21337304576,1100.76243716109
1,1018.0656433114,1078.50682826965
0,1013.76471315529,1081.30205242335
0,1019.25757750487,1034.40352048099
3,1213.90836092046,977.067935983832
3,1187.31627728419,1056.47965339476
0,1076.29926219737,1080.46177918969
0,950.967119594286,1096.92551064183
1,1078.24719026757,1026.75678903198
0,1027.19636621319,1104.64624783442
1,1070.10276251001,1009.16099825596
0,937.694435906025,1066.51438820876
4,1166.17975206702,1060.83521575974
3,1182.06054633469,981.983476923804
3,1427.01457114618,965.432227753292
4,1167.58054115201,936.420049021541
0,975.032083883647,1024.20183367313
0,953.284372106563,1097.85463528198
2,1115.64769812598,997.584101314894
1,1063.58207399047,1033.25696102127
2,1188.52757468053,1028.06959881786
4,1289.52075258585,951.001771246477
3,1063.82000357909,1134.83561959264
1,1074.6671584044,1071.72618854629
0,1017.99190427777,1090.52120542934
2,1012.47147093206,1085.24632200769
0,1147.43461625679,1145.2446907227
0,932.909736594219,1094.97447438076
1,1050.33133216146,1049.55567281508
0,1046.96369180399,1056.25821753609
2,1187.17055349377,1062.82944650623
2,1026.12862929533,1123.87137070467
1,945.067730584774,1102.19273563849
2,1117.8077123167,1079.02142773894
2,1032.86440805714,1164.2942260796
0,960.184356637826,1145.80447398073
0,1054.31338280363,1060.49657410285
1,1062.11326166868,1080.92092154681
0,989.311824048568,1148.87114197531
3,970.327764649779,1251.51369213805
0,1151.09636917287,1083.28659971493
1,1024.78659390347,1071.74212990556
0,1088.07407092272,1082.9620593123
0,967.023461045147,1078.58075120822
1,1058.02552720458,1079.90983503217
5,1213.39579160949,1018.8763301826
0,941.141520978816,1126.23853610038
2,1082.37123259014,1068.88243240961
0,933.966549102171,1109.91706435062
2,1057.7843865432,1070.33238759784
4,1075.02277012308,1167.04339823833
0,1010.01628272789,1059.60477226282
0,1016.35221524904,1120.58884696891
1,1070.41530767176,1078.53542253578
0,875.361098437428,1124.63890156257
0,894.847522970532,1135.56050803377
1,1062.92787000103,1079.305018688
1,1038.64723233461,1060.32122471264
1,979.376441370006,1120.62355862999
2,1004.57169969713,1095.42830030287
1,1028.06083509422,1070.97540099827
0,970.735667853737,1079.26433214626
9,1180.88407184197,1213.64121539605
0,929.148571487971,1120.51801355665
2,1207.51719295924,1034.21681009466
0,928.165254824771,1151.39743333399
1,1004.91407469966,1097.72077124428
4,1171.49594838823,1131.63166440927
1,1047.04670245351,1054.45212821842
2,1124.85339223766,1075.97451448051
1,1016.10195416452,1104.33425726456
3,1095.77124319723,1087.29857358216
0,954.63617924883,1095.36382075117
1,969.852718958826,1127.78375949954
2,1044.63364517851,1105.53059332875
0,1024.10835672126,1083.17593149854
1,972.418334125642,1110.6258886252
0,1064.31654118877,1082.20589770361
3,1159.44703247159,1086.00449272616
2,970.694730900816,1278.9628307977
2,990.406285843575,1110.19679518455
1,1001.11099543053,1112.50990636431
2,1031.22760067508,1044.59745715688
0,950.623064930195,1124.00896846963
0,1054.02724276159,1110.25986793699
1,1093.44720415725,1058.57164240455
2,1026.41030593741,1140.14047486918
1,1044.69130659739,1055.17490240417
0,942.812400970605,1097.60370899884
1,1152.68975944779,1047.50866622902
1,1027.66302943468,1122.33697056532
1,1048.1972356943,1121.68025501572
3,1125.42754215029,1119.67054178175
2,1114.09628083819,1085.37829456411
2,1062.64550984889,1087.35449015111
2,980.687843133188,1120.16447714045
2,1059.73506699022,1088.37208208756
2,1068.73403165355,1017.02542903146
3,1039.08928686681,1082.80432284565
1,951.824175076396,1137.51760514514
3,1231.15542148489,1077.08035041364
0,999.207502479383,1110.17604173895
2,1114.33817358204,1080.62802231326
2,1030.15018534933,1071.31769880173
1,939.894135562341,1098.86566453701
1,1013.72443347486,1108.56549435684
2,1187.10482270913,1064.59077099833
1,1040.41584754274,1153.92400825185
2,1092.31160925746,1111.4081867436
1,1000.77153190824,1097.32806604091
1,1043.5516934287,1084.43365312058
2,1128.20974265188,1074.78380204743
0,952.154208938832,1111.30284575375
4,1064.6174557483,1185.3825442517
1,1029.03761435499,1109.19316871059
0,901.904612186788,1113.8018804193
1,1049.28335330111,1095.56290662727
1,1040.24299217473,1145.16532566564
0,957.927673018886,1135.10965161405
2,1257.55146337239,1094.94483430221
2,1030.03169196435,1073.10920241941
2,1070.06303423853,1079.42165089763
1,1081.92479982537,1142.70679604297
3,1041.51847935481,1105.01389626151
0,1132.9576859583,1111.87868420629
0,951.09431286235,1089.92482041108
2,1108.61831623909,1063.48076570452
4,1119.34321707508,1128.45825371098
1,1074.08533415025,1081.83878988061
2,1043.91512858063,1108.66015303357
2,1124.3677011461,1073.41359970057
3,1106.66971047044,1081.37582785546
0,872.128002724016,1144.16043192287
0,946.849865407154,1122.2615637989
1,932.668925245792,1109.76173551524
1,994.245669178468,1080.79883071384
0,960.057969243455,1129.99036554267
1,917.842573701795,1172.04709512215
1,988.735967352851,1103.78123994459
2,1057.17648858983,1093.52838055693
3,952.225216712918,1197.77478328708
1,1012.93982734398,1090.73476039012
0,905.904428354533,1115.95105059945
3,1151.44404361466,1029.26823407509
1,956.963542261441,1098.68060772114
1,977.30110140519,1074.4990880413
0,990.44565545178,1068.71745254207
2,1023.23230009892,1138.70431411529
1,1060.11646986433,1116.19067061491
0,1040.70973511882,1102.0836195356
2,979.391230558608,1117.77016625534
1,1053.7521125684,1091.66407043214
0,947.179074396565,1125.08550333544
1,1003.18649760112,1103.63546787235
2,998.297031372252,1101.46707797394
1,1075.93789464029,1077.12067802482
0,962.986226103592,1107.06515077571
1,1011.04914517044,1084.33422027259
1,1160.75565439547,1086.56646206886
4,1140.02090572617,1101.34332409383
2,1066.53587128863,1177.18004925177
0,1007.91932202964,1103.21280679035
2,1092.73013728426,1048.84516364232
1,998.131943905107,1115.96624324681
0,1075.85406577028,1127.5593118171
2,1056.81622286378,1162.72942910765
2,990.626396413112,1171.43746627199
2,1017.42280113592,1080.18211969906
